Reduxo ID,Fulcrum ID,Date,Latitude,Longitude,Site,Space,Level,Location Description,Asset Category,Asset Sub Category,Asset Type,GPS With Arrow,Parent QR Code,QR Code,Quantity,Condition,Photo 1,Condition Ranking,Condition Point
RSP08496,e59b49d8-102a-4996-b13b-40326ed6a130,2021-11-05,-33.87190403,121.896555,Esperance,TT04,Ground,,Electrical,Emergency Lighting,Exit Light,No,,,1,3 - Good,,Good,3
RSP08497,62be880a-e457-432e-bf12-40c29d29f73f,2021-11-05,-33.87190403,121.896555,Esperance,TT04,Ground,,Electrical,Lighting,Fluorescent Light - Double,No,,,2,3 - Good,,Good,3
RSP08510,2d4b5033-e4d3-4682-804b-846c722c4838,2021-11-05,-33.87213063,121.8963284,Esperance,TT05,Ground,External Stairwell,Electrical,Lighting,Flood Light - LED,No,,,2,3 - Good,,Good,3
RSP08511,86057a8c-c7fe-45f4-979a-f395ccab7095,2021-11-05,-33.87214177,121.896315,Esperance,TT05,Ground,,Electrical,Emergency Lighting,Exit Light,No,,,1,3 - Good,,Good,3
RSP08512,d0eec320-9a7d-4674-88cb-3ed20a686564,2021-11-05,-33.87214177,121.896315,Esperance,TT05,Ground,,Electrical,Lighting,Flood Light - LED,No,,,3,3 - Good,,Good,3
RSP08513,c8ee4372-6423-4635-ad3c-c48d76a0d09b,2021-11-05,-33.87214177,121.896315,Esperance,TT05,Level 1,,Electrical,Lighting,Flood Light - LED,No,,,2,3 - Good,,Good,3
RSP08514,fb9a9dc8-9fc4-4050-955f-9388724e0616,2021-10-28,-33.87213035,121.8963176,Esperance,TT05,Level 2,CV12 Head End,Electrical,Lighting,Fluorescent Light - Double,No,,,2,3 - Good,,Good,3
RSP08527,6f458422-aa66-4f46-b1eb-16e63f2b031c,2021-10-29,-33.87168133,121.897478,Esperance,TT06,Ground,Beside EPA-MCC-06,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,,100612,1,3 - Good,RSP08527_Q100612_20211029_01.jpg,Good,3
RSP08528,a6013352-89e3-4adf-ba3f-2a125a21c8a7,2021-10-29,-33.87168969,121.8974633,Esperance,TT06,Ground,CV20,Port Specific,Conveyer,Brake Assembly,No,,107107,1,3 - Good,RSP08528_Q107107_20211029_01.jpg,Good,3
RSP08529,d4f4881f-83d5-46a3-a870-7a870df3eaf2,2021-10-29,-33.87169581,121.897481,Esperance,TT06,Ground,CV20,Port Specific,Conveyer,Chute - Head Chute,No,,107108,1,3 - Good,RSP08529_Q107108_20211029_01.jpg,Good,3
RSP08530,746ed743-74cd-4f73-be7f-3a9af3c8f5c7,2021-10-29,-33.87168969,121.8974633,Esperance,TT06,Ground,CV20,Port Specific,Conveyer,Electric Motor,No,,107105,1,4  - Fair,RSP08530_Q107105_20211029_01.jpg,Fair,4
RSP08531,1a2f29cd-e505-4d2e-9545-78b3555e4da1,2021-10-29,-33.87168217,121.8974867,Esperance,TT06,Ground,CV20,Port Specific,Conveyer,Gearbox,No,,107106,1,3 - Good,RSP08531_Q107106_20211029_01.jpg,Good,3
RSP08542,6a08a9b6-39c1-4a38-b4a6-313a5416f3cd,2021-11-16,-33.87411737,121.9020271,Esperance,TT08,Ground,External,Electrical,Lighting,Fluorescent Light - Double,No,,,1,3 - Good,,Good,3
RSP08543,5aa33862-dcb0-4b10-a550-7082d212c6e0,2021-11-16,-33.87404722,121.9020462,Esperance,TT08,Ground,,Building,Building,Building,No,,109001,1,3 - Good,RSP08543_Q109001_20211116_01.jpg,Good,3
RSP08544,7ee0c5d2-f36e-44d5-b93a-be0b295e92ff,2021-11-16,-33.87404944,121.9020532,Esperance,TT08,Ground,,Electrical,Emergency Lighting,Exit Light,No,,,1,3 - Good,,Good,3
RSP08545,ff40e74d-2fe2-4060-9945-244c373b2255,2021-11-16,-33.87404944,121.9020532,Esperance,TT08,Ground,,Electrical,Lighting,Fluorescent Light - Double,No,,,5,3 - Good,,Good,3
RSP08546,74d0fcb7-53d7-46a4-b382-7b13885a0856,2021-11-16,-33.87404944,121.9020532,Esperance,TT08,Level 1,,Electrical,Lighting,Fluorescent Light - Double,No,,,4,3 - Good,,Good,3
RSP08577,b4f502d9-02da-483a-9859-2eaf2213b6be,2021-11-23,-33.87548145,121.901005,Esperance,TT09,Ground,External,Fire Equipment,Fire Suppression,Hydrant,Yes,,103722,1,3 - Good,RSP08577_Q103722_20211123_01.jpg,Good,3
RSP08578,c599eec1-3b84-4482-84d3-bf1509609920,2021-11-23,-33.87556399,121.9009643,Esperance,TT09,Ground,External,Hydraulics,Domestic Water,Backflow Prevention Valve,Yes,,103723,1,3 - Good,RSP08578_Q103723_20211123_01.jpg,Good,3
RSP08579,6fb842e2-208a-4e62-a4b4-91941a0291c8,2021-10-25,-33.87558658,121.90092,Esperance,TT09,Ground,,Building,Building,Building,No,,109215,1,3 - Good,RSP08579_Q109215_20211025_01.jpg,Good,3
RSP08580,4b9f30e7-5614-4667-87c6-cc7cefc0fd1c,2021-10-22,-33.87542902,121.9010662,Esperance,TT09,Ground,,Building,Building,Building,No,,109210,1,3 - Good,RSP08580_Q109210_20211022_01.jpg,Good,3
RSP08581,fac74c8b-0415-4d25-a6da-e4a5fe792444,2021-10-25,-33.87538755,121.901091,Esperance,TT09,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,,100071,1,3 - Good,,Good,3
RSP08612,1f0d20e0-89cd-480e-91b7-6e195645dbe8,2021-10-27,-33.87255571,121.9063893,Esperance,TT13,Ground,Beside Entry,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,,100410,1,3 - Good,RSP08612_Q100410_20211027_01.jpg,Good,3
RSP08613,55eefae5-fbc1-4166-b845-7c798d2ba49d,2021-10-27,-33.87252342,121.9063796,Esperance,TT13,Ground,External,Electrical,Lighting,Flood Light,No,,,1,3 - Good,,Good,3
RSP08614,5615cb51-eb5a-46d3-b29f-eba9b68f25ec,2021-10-27,-33.87256072,121.9063833,Esperance,TT13,Ground,,Building,Building,Building,No,,107087,1,3 - Good,RSP08614_Q107087_20211027_01.jpg,Good,3
RSP08615,6aa889d9-87d2-4700-a6e9-c3dcfb8dec5e,2021-10-27,-33.87254986,121.9063652,Esperance,TT13,Ground,,Electrical,Emergency Lighting,Exit Light,No,,,1,3 - Good,,Good,3
RSP08616,307e4e89-09a3-43e7-8b6f-cae06d5594b2,2021-10-27,-33.87257074,121.9063649,Esperance,TT13,Ground,,Electrical,Lighting,Fluorescent Light - Double,No,,,6,3 - Good,,Good,3
RSP08640,e05fe569-c4e0-4cf4-ae57-9a085fb55ec5,2021-10-27,-33.87110927,121.9033675,Esperance,TT14,Ground,East Door,Electrical,Power Distribution,Power Meter,No,,,1,4  - Fair,RSP08640_20211027_01.jpg,Fair,4
RSP08641,09813920-4645-45e8-833c-02897b5efa42,2021-10-27,-33.87111261,121.9033645,Esperance,TT14,Ground,East Door,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,,100383,1,3 - Good,RSP08641_Q100383_20211027_01.jpg,Good,3
RSP08642,1b7efe45-9ab3-4da7-98dd-cce0a1f8b400,2021-10-27,-33.87117024,121.9032481,Esperance,TT14,Ground,External,Fire Equipment,EWIS,EWIS Speaker - Horn,No,,,1,3 - Good,,Good,3
RSP08643,c261a51f-41a0-4dfe-b075-6db755886383,2021-10-27,-33.87116355,121.9032448,Esperance,TT14,Ground,External,IT & Communications,IT,WiFi Access Point,No,,,1,3 - Good,RSP08643_20211027_01.jpg,Good,3
RSP08644,70f4ed4b-a022-4473-a1ff-b623fd77f1da,2021-10-27,-33.87112569,121.9032599,Esperance,TT14,Ground,External,Electrical,Lighting,Fluorescent Light - Double,No,,,1,3 - Good,,Good,3
RSP08687,7842e63d-2395-4a4c-a396-05dacc4a27e4,2021-10-28,-33.87335909,121.9026601,Esperance,TT40,Ground,External,Electrical,Lighting,Flood Light - LED,No,,,3,3 - Good,,Good,3
RSP08688,2329b64a-a043-43b0-ab2e-a2b99f04991e,2021-10-28,-33.87344399,121.9026681,Esperance,TT40,Ground,External,Electrical,Lighting,Fluorescent Light - Double,No,,,1,3 - Good,,Good,3
RSP08689,c93ae42b-3947-4b0c-bc52-7b36dd00ed9d,2021-10-28,-33.87342896,121.9025437,Esperance,TT40,Ground,External,Hydraulics,Domestic Water,Safety Eye Wash Kit - Portable,No,,,1,3 - Good,RSP08689_20211028_01.jpg,Good,3
RSP08690,f1935726-7b10-4e42-b6a6-4ea05940d20e,2021-10-28,-33.87340975,121.9026339,Esperance,TT40,Ground,,Building,Building,Building,No,,109263,1,3 - Good,RSP08690_Q109263_20211028_01.jpg,Good,3
RSP08691,c79b30ca-ec0f-410d-b5e2-ff8b92742f47,2021-10-28,-33.87341615,121.9026091,Esperance,TT40,Ground,,Electrical,Emergency Lighting,Exit Light,No,,,1,3 - Good,,Good,3
RSP08721,8066f63c-d722-4c98-87b9-e69b4f64bdd9,2021-11-16,-33.87421674,121.902013,Esperance,TT41,Level 1,CV42 Tail End,Fire Equipment,Fire Detection,Manual Call Point (Red Break Glass),No,,,1,3 - Good,,Good,3
RSP08722,9b578c1b-ee88-41e2-bb4a-24585e27e1d9,2021-11-16,-33.87421674,121.902013,Esperance,TT41,Level 1,CV42 Tail End,Electrical,Emergency Lighting,Emergency Light - Fluoro,No,,,1,3 - Good,,Good,3
RSP08723,bee589bb-df7a-4797-b190-f345e8ab2863,2021-11-16,-33.87421674,121.902013,Esperance,TT41,Level 1,CV42 Tail End,Electrical,Emergency Lighting,Exit Light,No,,,1,3 - Good,,Good,3
RSP08724,4e12c26c-3701-436b-9a00-8c803e40d8a8,2021-11-16,-33.87421674,121.902013,Esperance,TT41,Level 1,CV42 Tail End,Electrical,Lighting,Fluorescent Light - Double,No,,,1,3 - Good,,Good,3
RSP08725,9afacd44-2352-47ed-a5a3-dbfb4bb85fba,2021-11-16,-33.87421674,121.902013,Esperance,TT41,Level 1,CV42 Tail End,Electrical,Lighting,Fluorescent Light - Double,No,,,2,3 - Good,,Good,3
RSP08745,3e797dfb-9153-4d4d-923e-47679cbd3a20,2021-10-28,-33.87171307,121.8972588,Esperance,TT7,Ground,CV19 Head End,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,,100557,1,3 - Good,RSP08745_Q100557_20211028_01.jpg,Good,3
RSP08746,7340b8d0-85fb-4395-b64d-de9457dd4338,2021-10-28,-33.87172894,121.8972665,Esperance,TT7,Ground,CV19 Head End,Electrical,Emergency Lighting,Emergency Light - Fluoro,No,,,1,3 - Good,,Good,3
RSP08747,1bb5ea8a-18c4-4d63-9082-120cfb267ca0,2021-10-28,-33.87173729,121.8972581,Esperance,TT7,Ground,CV19 Head End,Electrical,Emergency Lighting,Exit Light,No,,,1,3 - Good,,Good,3
RSP08748,68f33003-e5ec-4a8b-b9eb-6ec5d7c9f8e0,2021-10-28,-33.87173256,121.8972574,Esperance,TT7,Ground,CV19 Head End,Electrical,Lighting,Fluorescent Light - Double,No,,,5,3 - Good,,Good,3
RSP08749,4947ea00-938f-4af4-ad78-5711113ff42d,2021-10-28,-33.87173311,121.8972581,Esperance,TT7,Ground,CV19 Head End,Port Specific,Conveyer,Audible Alert Device (Siren),No,,,1,3 - Good,RSP08749_20211028_01.jpg,Good,3
RSP08767,ee69a38d-6149-4740-b748-43c6b9d9ec5c,2021-11-03,-33.87226812,121.9023558,Esperance,Tug Jetty,Ground,,Building,Building,Building,Yes,,No QR Code,1,3 - Good,RSP08767_20211103_01.jpg,Good,3
RSP08768,8b1e60eb-7df9-4893-b495-8543871659c7,2021-11-04,-33.87166046,121.8971365,Esperance,Under CV11,Ground,External,Port Specific,Enviromental,Air Monitor,Yes,,101201,1,3 - Good,RSP08768_Q101201_20211104_01.jpg,Good,3
RSP08769,58724381-be00-402a-b09a-4d17e6960c77,2021-11-04,-33.87296376,121.8997697,Esperance,Under CV26,Ground,External,Port Specific,Enviromental,Air Monitor,Yes,,101202,1,3 - Good,RSP08769_Q101202_20211104_01.jpg,Good,3
RSP08770,a0da2054-4a53-4063-8406-3bd444ff3df3,2021-11-22,-33.87022709,121.8947348,Esperance,VCL16,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103656,103657,1,3 - Good,,Good,3
RSP08771,9dd027bf-841d-42b2-a165-aee8bd1ae10a,2021-11-22,-33.87002832,121.8942,Esperance,VCL25,Ground,,Electrical,Power Generation,Fuel Tank - Service Tank (Day Tank),No,103628,103632,1,3 - Good,RSP08771_Q103632_20211122_01.jpg,Good,3
RSP08772,0098d896-deab-477e-b4c3-2ec5ebdaed50,2021-11-22,-33.87002832,121.8942,Esperance,VCL25,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103628,103629,1,3 - Good,,Good,3
RSP08773,b55da7ca-7302-45a9-8004-a3e6f65ebd58,2021-11-22,-33.87002832,121.8942,Esperance,VCL25,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103628,103630,1,3 - Good,,Good,3
RSP08774,39cdc5ce-28c2-4346-a1e1-435f303955b4,2021-11-22,-33.87002832,121.8942,Esperance,VCL25,Ground,,Hydraulics,Domestic Water,Water Pump,No,103628,103631,1,3 - Good,RSP08774_Q103631_20211122_01.jpg,Good,3
RSP08775,ffb0cec2-c949-41fe-b342-a5a7c3f928f9,2021-11-22,-33.8699732,121.8941501,Esperance,VCL27,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103638,103639,1,3 - Good,,Good,3
RSP08776,1b5f5455-a1f9-444d-b1be-6c449540026e,2021-11-22,-33.87011991,121.8948723,Esperance,VCL32,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103674,103675,1,3 - Good,,Good,3
RSP08777,7a998b80-d75c-4298-8520-a08f96e014f9,2021-11-22,-33.87013439,121.894934,Esperance,VCL33,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103678,103679,1,3 - Good,,Good,3
RSP08778,d589a700-f807-4332-a57d-d20a1f824af9,2021-11-22,-33.86945012,121.894022,Esperance,VCL36,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103617,103622,1,3 - Good,,Good,3
RSP08779,0bae2233-2b64-42f0-ad71-12e5fcf1a9d1,2021-11-24,-33.86969343,121.8942158,Esperance,VCL39,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103757,103758,1,3 - Good,,Good,3
RSP08780,86778ae2-44a1-45f7-b479-9d9a509faf98,2021-11-22,-33.87024184,121.8947693,Esperance,VCL41,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103654,103655,1,3 - Good,,Good,3
RSP08781,1a95f40f-2566-47bd-808a-a47f6d881df3,2021-11-22,-33.87022319,121.8943298,Esperance,VCL42,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,,103634,1,3 - Good,,Good,3
RSP08782,3d2faad9-26aa-417a-b09d-5de72dd4ae10,2021-11-22,-33.87012242,121.8949001,Esperance,VCL46,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103676,103677,1,3 - Good,,Good,3
RSP08783,5935fdb8-3ef7-4faf-99f7-337e8363e6bd,2021-11-23,-33.87020871,121.8941618,Esperance,VCL47,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103734,103735,1,3 - Good,,Good,3
RSP08784,27802b7f-639a-4a9b-8792-7edae1a79ac2,2021-11-22,-33.86940781,121.8939114,Esperance,VCL48,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103616,103618,1,3 - Good,,Good,3
RSP08785,e856590c-69f8-46ff-bf85-bf23baaea75b,2021-11-24,-33.86918176,121.8942134,Esperance,VCL50,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103747,103748,1,3 - Good,,Good,3
RSP08786,4c7211e2-488f-4383-93c0-5c7e68c7cbb0,2021-11-22,-33.86980785,121.894135,Esperance,VCL53,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103649,103650,1,3 - Good,,Good,3
RSP08787,950d9c32-28cc-4289-bc76-a965ab1c003a,2021-11-22,-33.86936717,121.8938242,Esperance,VCL54,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103615,103619,1,3 - Good,,Good,3
RSP08788,58da6318-6864-48cb-8733-a65e4cbb6d9c,2021-11-22,-33.87021178,121.8941712,Esperance,VCL62,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103624,103625,1,3 - Good,,Good,3
RSP08789,65c39de9-8150-4127-9ad3-aeabbd055e22,2021-11-22,-33.86948325,121.8938027,Esperance,VCL63,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103613,103621,1,3 - Good,,Good,3
RSP08790,4ca60fb2-e2bb-4b53-921c-55e894f19eb6,2021-11-22,-33.8702218,121.8943375,Esperance,VCL66,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103635,103636,1,3 - Good,,Good,3
RSP08791,a0775f55-a2e9-4a5e-aa8a-9308629caf49,2021-11-24,-33.8736519,121.9010647,Esperance,VCL67,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,,103805,1,3 - Good,,Good,3
RSP08792,07a5bfdc-623a-49b1-b972-31b664bb9f4d,2021-11-22,-33.86980562,121.8941695,Esperance,VCL68,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103651,103652,1,3 - Good,,Good,3
RSP08793,b8831a8c-fefd-4863-aa82-539bb27abd07,2021-11-22,-33.86981119,121.8940656,Esperance,VCL69,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103647,103648,1,3 - Good,,Good,3
RSP08794,a43f9fbb-ff9b-4b19-bc64-015e15fce727,2021-11-22,-33.86996457,121.8940884,Esperance,VCL71,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103642,103643,1,3 - Good,,Good,3
RSP08795,379a9f2a-85e6-46d8-bb56-bfef313b3516,2021-11-22,-33.86996457,121.8940884,Esperance,VCL71,Ground,,Port Specific,Berth,"Mooring Assembly (includes hooks, capstan etc)",No,103642,103644,1,3 - Good,RSP08795_Q103644_20211122_01.jpg,Good,3
RSP08796,9bc94515-bef4-4368-9fd1-e206b24b01de,2021-11-22,-33.86996457,121.8940884,Esperance,VCL71,Ground,,Port Specific,Conveyer,Emergency Stop (button),No,103644,103645,1,3 - Good,RSP08796_Q103645_20211122_01.jpg,Good,3
RSP08797,891a2c5d-793a-4f8d-abd2-fd53fda8d584,2021-11-22,-33.86996457,121.8940884,Esperance,VCL71,Ground,,Port Specific,Conveyer,Emergency Stop (button),No,103644,103646,1,3 - Good,RSP08797_Q103646_20211122_01.jpg,Good,3
RSP08798,041e739f-2b69-4915-94d3-05c94255db65,2021-11-22,-33.86996457,121.8941477,Esperance,VCL72,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103640,103641,1,3 - Good,,Good,3
RSP08799,fc7ed94c-ac4c-457b-85d8-8e513dad4b44,2021-11-24,-33.86969343,121.8942158,Esperance,VCL73,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103755,103756,1,3 - Good,,Good,3
RSP08800,3790ce0d-67e8-423a-90c3-9a57ec69a859,2021-11-22,-33.87249725,121.8991511,Esperance,VCL74,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103668,103669,1,3 - Good,,Good,3
RSP08801,3e6b329b-212a-4b7b-ba4c-f5cbbf12f3c1,2021-11-22,-33.86948325,121.8938027,Esperance,VCL75,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103612,103620,1,3 - Good,,Good,3
RSP08802,97a153f9-078d-4c50-afee-201a9735027f,2021-11-22,-33.8701909,121.8946976,Esperance,VCL76,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103658,103659,1,3 - Good,,Good,3
RSP08803,a5258b05-bc9f-4c62-989e-37690d17f5c5,2021-11-22,-33.87002832,121.8942,Esperance,VCL78,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103626,103627,1,3 - Good,,Good,3
RSP08804,69c53f6c-0b5d-4540-83f2-de7502df10b7,2021-11-22,-33.87254875,121.8991621,Esperance,VCL80,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103666,103667,1,3 - Good,,Good,3
RSP08805,c94048c1-163b-4784-a6e2-0ab3ef0e0561,2021-11-22,-33.87027803,121.8949467,Esperance,VCL82,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103682,103683,1,3 - Good,,Good,3
RSP08806,fc754ad6-3289-4066-bd36-c6cb798bc868,2021-11-22,-33.87027803,121.8949467,Esperance,VCL82,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103682,103684,1,3 - Good,,Good,3
RSP08807,5cb378a8-4601-4106-bd22-0f825d641d09,2021-11-22,-33.8701433,121.8949967,Esperance,VCL83,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,100379,103681,1,3 - Good,,Good,3
RSP08808,7e0dc5d1-4fb8-4926-99f5-12edf303c8c9,2021-11-23,-33.87007788,121.8941806,Esperance,VCL84,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103695,103696,1,3 - Good,,Good,3
RSP08809,fd21ba59-632d-4a9a-9b10-35519bc2e299,2021-11-23,-33.86940002,121.8939144,Esperance,VCL85,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,103690,103691,1,3 - Good,,Good,3
RSP08810,3d11c6e8-4f32-44db-8219-703e8c76b090,2021-11-23,-33.86920737,121.8940109,Esperance,Warehouse,Ground,Ablutions,Fire Equipment,Fire Detection,Smoke Detector,No,,,1,3 - Good,,Good,3
RSP08811,bdf46aa1-b5e0-4793-b54f-2e9b84625f5c,2021-11-23,-33.86920737,121.8940109,Esperance,Warehouse,Ground,Ablutions,Furniture & Fittings,Occasional & Function Furniture,Lockers,No,,,3,3 - Good,,Good,3
RSP08812,193516d2-fafc-40c8-9a82-c4b876acd9f4,2021-11-23,-33.86920737,121.8940109,Esperance,Warehouse,Ground,Ablutions,Furniture & Fittings,Furniture,Shelving,No,,,1,3 - Good,,Good,3
RSP08813,d3f532e2-3646-481c-9f70-71e631a1a112,2021-11-23,-33.86920737,121.8940109,Esperance,Warehouse,Ground,Ablutions,Electrical,Lighting,Fluorescent Light - Single,No,,,2,3 - Good,,Good,3
RSP08814,4a95be15-7f06-4d33-8b4e-f7efb7222df5,2021-11-23,-33.86920737,121.8940109,Esperance,Warehouse,Ground,Ablutions,Furniture & Fittings,Office Furniture,Cabinet with Doors,No,,,3,3 - Good,,Good,3
RSP09034,b2efd089-3bec-4a21-850b-a9e1c4e615b4,2021-11-23,-33.86940002,121.8944263,Esperance,Warehouse Parking,Ground,External,Plant & Equipment,Vehicles,Fork Lift,No,,107520,1,3 - Good,RSP09034_Q107520_20211123_01.jpg,Good,3
RSP09035,ed73f404-9f19-4687-a634-18804b81123d,2021-11-23,-33.86940002,121.8944263,Esperance,Warehouse Parking,Ground,External,Plant & Equipment,Vehicles,Fork Lift,No,,107519,1,3 - Good,RSP09035_Q107519_20211123_01.jpg,Good,3
RSP09036,f8a6133b-926e-4415-bbc9-d7387ac9ed6a,2021-11-24,-33.86972155,121.8943868,Esperance,Warehouse Parking,Ground,Outside Environmental Container,Furniture & Fittings,Furniture,Shelf Racking,No,,,1,3 - Good,RSP09036_20211124_01.jpg,Good,3
RSP09037,394d9bf4-0b5d-444d-a2e7-207b2825caf0,2021-11-24,-33.86967951,121.894422,Esperance,Warehouse Parking,Ground,Outside Environmental Container,Port Specific,Ship Loader,Grabber,No,,109021,1,4  - Fair,RSP09037_Q109021_20211124_01.jpg,Fair,4
RSP09038,18aef3bf-732d-4215-a5b0-3e9550ed16cd,2021-11-24,-33.8696681,121.8944002,Esperance,Warehouse Parking,Ground,Outside Environmental Container,Port Specific,Ship Loader,Grabber,No,,109022,1,4  - Fair,RSP09038_Q109022_20211124_01.jpg,Fair,4
RSP09050,69615996-78d2-463e-b6b8-805700b31db3,2021-11-24,-33.86975662,121.894017,Esperance,Waste Oil & Coolant,Ground,,Building,Building,Building,No,,109083,1,3 - Good,RSP09050_Q109083_20211124_01.jpg,Good,3
RSP09051,8a7517a2-edaa-45b8-a748-d5c7a9d989af,2021-11-23,-33.87144026,121.9043763,Esperance,Wear Plate Roller Store,Ground,,Security & Access,Access Control,Motorised Roller Door,No,,103710,1,3 - Good,RSP09051_Q103710_20211123_01.jpg,Good,3
RSP09052,e0825490-529d-483a-b7a9-dd37e3286eda,2021-11-23,-33.87144444,121.9043733,Esperance,Wear Plate Roller Store,Ground,,Building,Building,Building,No,,109065,1,3 - Good,RSP09052_Q109065_20211123_01.jpg,Good,3
RSP09053,13222513-5b1a-4b48-a26f-2da04b04e6b5,2021-11-23,-33.87145279,121.904373,Esperance,Wear Plate Roller Store,Ground,,Furniture & Fittings,Furniture,Shelf Racking,No,,,11,3 - Good,RSP09053_20211123_01.jpg,Good,3
RSP09054,9f200b94-2453-4d52-b7aa-27659e3207a6,2021-11-23,-33.87144026,121.9043763,Esperance,Wear Plate Roller Store,Ground,,Electrical,Emergency Lighting,Exit Light,No,,,1,3 - Good,,Good,3
RSP09055,cced4c47-f35f-425d-92ba-9113bbdb61c8,2021-11-23,-33.87144026,121.9043763,Esperance,Wear Plate Roller Store,Ground,,Electrical,Lighting,Flood Light - LED,No,,,1,3 - Good,,Good,3
RSP09059,f31ad950-6186-4978-9b23-f3194ec1609f,2021-10-28,-33.87021261,121.8946815,Esperance,Weighbridge Office,Ground,By Shed 8,Building,Building,Building,No,,109236,1,3 - Good,RSP09059_Q109236_20211028_01.jpg,Good,3
RSP09060,d9b705be-f50f-4481-89d0-a0d5b5679aae,2021-10-28,-33.87022291,121.8946865,Esperance,Weighbridge Office,Ground,By Shed 8,Electrical,Power Distribution,Distribution Board (DB),No,,100433,1,3 - Good,RSP09060_Q100433_20211028_01.jpg,Good,3
